farm_id,farm_class,x_coord,y_coords
F11313,small,23133.69576164598,10263.524739186481
F11314,small,18936.26569967009,54556.50871375757
F11315,small,31984.017659610017,17084.702402677376
F11316,small,23449.075125104053,21106.151280901555
F11317,small,38628.61418507429,37255.44087609475
F11318,small,35360.379707455024,10634.323525993395
F11319,small,38133.22730842909,54340.2594610422
F11320,small,4464.030606435645,48344.97271267543
F11321,small,2826.315899612184,47691.36528083861
F11322,small,37842.158422084896,26135.351981832486
F11323,small,33078.188702316766,38506.27780877943
F11324,small,25916.76998611687,21243.04755770027
F11325,small,41549.016322779855,42247.75370965911
F11326,small,19627.594869387045,25476.68390016215
F11327,small,33681.70755339732,25922.008807278435
F11328,small,13138.928245054087,39925.12290959287
F11329,small,32906.37838133957,20932.42509943476
F11330,small,39061.27203318134,4480.283936396874
F11331,small,41865.906861611715,32833.370050877085
F11332,small,34433.379703712424,29834.601728599286
F11333,small,7826.323738185472,47677.77611480031
F11334,small,43921.35054514305,33071.95900304173
F11335,small,23153.406742914496,41516.345826021265
F11336,small,35675.475490333636,40288.609621510666
F11337,small,29897.303169114093,41537.328013053346
F11338,small,32566.10209342169,47863.123748552374
F11339,small,32314.468457652583,48666.21297897928
F11340,small,42139.74646076741,23363.850332896123
F11341,small,4911.969068375757,46657.95111020014
F11342,small,4771.693698585055,42734.19359016986
F11343,small,45271.455502705125,23673.666432034737
F11344,small,42810.36318924377,34783.34622370876
F11345,small,37161.71216726919,39649.78619555591
F11346,small,18640.288816413016,55027.25559715684
F11347,small,12210.498373709288,53322.22959810707
F11348,small,21186.62645010434,49311.46509218702
F11349,small,38792.79655726794,25638.460644012175
F11350,small,10215.387232415262,43897.39982872544
F11351,small,24536.301612569583,9577.172833070084
F11352,small,13505.468652643141,48330.733367720735
F11353,small,11834.584100592901,27285.529378002666
F11354,small,38312.24068420928,12834.29150812804
F11355,small,30327.26313637211,48794.99874456097
F11356,small,32307.189679632065,45717.69944970881
F11357,small,17756.575082863284,55937.275790860855
F11358,small,28589.51649253606,26926.995867912145
F11359,small,31759.758212661858,26328.65838964578
F11360,small,24341.724553288637,51505.78160288156
F11361,small,10753.284340088587,50732.274270004025
F11362,small,21060.11878792353,28634.19316576008
F11363,small,20318.808112573373,21263.898778929986
F11364,small,27970.578317186686,22685.915275052117
F11365,small,21564.933255512773,28417.070459746676
F11366,small,31037.774729423792,15896.093273424563
F11367,small,39273.83484248663,52387.40398569594
F11368,small,30699.94427646704,36759.61138254428
F11369,small,32790.611852384216,48492.83803716632
F11370,small,37560.1898781491,13568.979386174055
F11371,small,38338.16432851471,6251.69520905694
F11372,small,31949.949762334647,40197.101796198425
F11373,small,37166.43906427666,24989.594279731395
F11374,small,39115.98328711671,33114.716210446524
F11375,small,33128.371537019164,29542.085967326984
F11376,small,3244.950834875801,28733.8162557185
F11377,small,29652.64317379879,54215.879783310076
F11378,small,19374.002075700802,33606.68657785334
F11379,small,19705.14114591194,25725.27250778125
F11380,small,28313.041568594337,10811.029410859597
F11381,small,40132.222540466035,27109.550573239223
F11382,small,5997.608318245602,44597.98519512482
F11383,small,27139.52324713427,24966.902270559025
F11384,small,17383.583321814323,52790.06066101321
F11385,small,15705.899559558617,52702.57316240851
F11386,small,13430.168596094976,54039.299344595514
F11387,small,18658.490933496658,51055.79807833417
F11388,small,42506.50287676572,29350.415619578693
F11389,small,38204.843818127905,29508.79272406571
F11390,small,20197.881248367623,27637.649992618208
F11391,small,36055.845103844855,27548.699055002606
F11392,small,27396.166993083225,25264.010638473468
F11393,small,39823.81324669353,25238.548398150764
F11394,small,42992.8701713099,38793.40548088062
F11395,small,36876.33411846002,8550.508884890367
F11396,small,10456.365533678776,50585.78121171607
F11397,small,39002.227705967234,30655.519764046618
F11398,small,19178.02172579952,54712.81921218522
F11399,small,23218.961408197465,14202.749492416966
F11400,small,45147.100800496904,22846.879875185456
F11401,small,25752.553630369803,13035.791492045106
F11402,small,39204.959630349425,6574.572641069441
F11403,small,25626.13312881244,58247.82034240489
F11404,small,29562.829377937163,15817.336109515423
F11405,small,35687.5723535354,10111.042146794876
F11406,small,15495.908675589562,32725.233918926824
F11407,small,16517.0306153383,41320.90481308332
F11408,small,22596.271029936102,48285.59637801236
F11409,small,40050.943045886735,25700.864213232395
F11410,small,36099.39418115506,28556.36304940992
F11411,small,23222.719079688864,20619.35312941088
F11412,small,18870.14899914764,53720.56439123658
F11413,small,35883.01763396585,23299.37246362362
F11414,small,6108.643969644013,30693.99638313754
F11415,small,38153.5000895948,34567.03008212846
F11416,small,23489.042627468545,47072.84112567988
F11417,small,6592.808049542037,45696.42837185617
F11418,small,13876.09410199213,49810.23574537413
F11419,small,4579.355042537087,30879.371835530852
F11420,small,4033.118494340267,39466.10982444446
F11421,small,32496.726672501678,24143.67935325219
F11422,small,14948.498811527272,43941.52760358761
F11423,small,24165.340772723066,28876.858933545118
F11424,small,29045.236842503135,21097.30470853711
F11425,small,37124.07608365842,40232.856677144104
F11426,small,41141.62357661907,40435.03739465467
F11427,small,14081.644443211006,37820.43994286125
F11428,small,32036.135761651545,42801.420958057635
F11429,small,15460.64374446586,51635.823688731216
F11430,small,15869.238630001837,42860.72698116565
F11431,small,10976.772332601831,31129.749960370504
F11432,small,39095.49498313162,41843.028318933335
F11433,small,11700.772315416089,45261.394437494426
F11434,small,18493.76817239561,60687.219420118134
F11435,small,43946.136586666544,26863.563772285852
F11436,small,39867.9183091303,35908.051768507816
F11437,small,5985.196899163559,43390.571514371026
F11438,small,10123.9145456223,54064.58307282408
F11439,small,4902.2460791442345,33110.898521146715
F11440,small,30164.484599924803,12957.65736321112
F11441,small,48596.36401372188,22550.66638101568
F11442,small,16857.899909475374,41392.23060438496
F11443,small,40603.87965905166,30658.62115381216
F11444,small,28164.799941060173,32300.048154111602
F11445,small,27528.690170543694,18744.483088132725
F11446,small,48516.07017814933,33762.73748621994
F11447,small,31069.082852943415,8406.738825089578
F11448,small,23781.78809077325,12340.104426864656
F11449,small,30734.83749398669,4507.793211782895
F11450,small,26707.90668579756,45267.40941760661
F11451,small,26519.22262785883,45381.26284446238
F11452,small,38296.076985864325,21605.409412243
F11453,small,10668.161391388483,56949.09303544783
F11454,small,36966.83156164081,38072.508403343134
F11455,small,40403.27417152961,27794.103754679967
F11456,small,32612.607213825548,43016.575186329
F11457,small,40973.26165019737,30366.431633476754
F11458,small,24555.3328182319,16881.594228064445
F11459,small,3318.1481393451195,36728.364515356545
F11460,small,23088.747871614563,24584.50357662576
F11461,small,31185.434980362537,35668.009290144044
F11462,small,5304.044204230402,39668.85677545783
F11463,small,23600.060179902295,33533.22814431948
F11464,small,21757.297835113815,16347.237756860475
F11465,small,34959.944926226155,57524.32617829209
F11466,small,23737.93743374595,9524.681590177603
F11467,small,28689.759854353375,32644.97724403336
F11468,small,15432.058307877505,59236.82289005272
F11469,small,12744.229093259897,42811.054829435474
F11470,small,7751.267869694321,29445.897682473184
F11471,small,3265.4102206753864,27744.619815162816
F11472,small,9480.498081804622,36730.42771576675
F11473,small,32630.700982094197,52432.13926877864
F11474,small,6216.243714985926,47356.725857618665
F11475,small,14192.866541891899,47516.80866270009
F11476,small,35822.27996624595,50748.503546976004
F11477,small,10302.553703767879,55269.030296328245
F11478,small,8284.816534026631,45353.56295952046
F11479,small,22099.156109149964,48981.746760075286
F11480,small,31623.613278545705,39301.05739874421
F11481,small,28403.87581795202,36787.66224550383
F11482,small,22442.24175709748,25907.88110015738
F11483,small,25350.34438466647,21284.13142696462
F11484,small,16918.22868042751,31891.50419913135
F11485,small,40658.201557962704,27800.921968830335
F11486,small,23852.69790165487,34358.4438403693
F11487,small,5807.084375747536,32150.022786472917
F11488,small,18111.288918240047,28375.034628342568
F11489,small,34851.125229319936,20538.69989508791
F11490,small,26228.50489099395,27576.569664039464
F11491,small,23616.583128371276,26831.351492755948
F11492,small,18866.298046428896,57347.07602743799
F11493,small,6012.597369625656,31728.302077066946
F11494,small,13970.870200637413,36249.00598121427
F11495,small,30020.673271978474,27174.921244400197
F11496,small,11333.816978584538,51434.78795188533
F11497,small,29163.01784740222,28391.0782152151
F11498,small,44993.44440050273,28413.19951649508
F11499,small,46633.41014310525,34629.593872909085
F11500,small,16200.372685142927,37354.26155439438
F11501,small,26152.27090847498,14012.314898458204
F11502,small,32579.679640842256,46735.27511658906
F11503,small,27001.22879974199,57441.340716734296
F11504,small,5463.324963651833,43706.44502678809
F11505,small,24994.004845902655,27487.480300917337
F11506,small,43114.5094196838,25697.934922730426
F11507,small,33857.650302164315,9106.563865738502
F11508,small,36005.25823689349,26090.942868438895
F11509,small,34269.39406185704,18715.850986313042
F11510,small,9375.01158801795,45857.6502400576
F11511,small,18983.090918160287,57167.30143741468
F11512,small,27562.561804084184,31832.68816222097
F11513,small,39116.94070010512,35659.388014523975
F11514,small,22468.617538932023,30395.411172870317
F11515,small,22652.709382129004,23200.52683294215
F11516,small,23468.379777522703,39758.33918550647
F11517,small,24089.647423294984,57754.7327398606
F11518,small,13911.836866788304,44166.81484471219
F11519,small,30695.48688205576,38843.394156833536
F11520,small,20458.94388032431,23475.176679073138
F11521,small,9007.086684549104,42599.83899179089
F11522,small,20228.74329244748,15845.180702881466
F11523,small,28660.213770291473,16295.445278149364
F11524,small,23508.13581346806,56477.063165251464
F11525,small,5664.040461496611,31975.783160575593
F11526,small,43043.333332405375,33209.36097289903
F11527,small,12096.52371334356,48071.1785260811
F11528,small,7982.4231583030005,29896.114299133114
F11529,small,24515.767105165207,54259.36991837602
F11530,small,39075.07525013542,48131.71752671012
F11531,small,37882.79961121589,27039.89296593272
F11532,small,46289.931998117936,32951.69803410074
F11533,small,33335.74598091131,24657.70074131716
F11534,small,28148.531546680017,5823.066931288405
F11535,small,6181.578064721266,47097.34203322099
F11536,small,10535.39938052664,48265.42274853547
F11537,small,29253.61645520309,42165.487020170585
F11538,small,42066.647290746325,24517.6420762948
F11539,small,36739.32247053646,45337.82470183135
F11540,small,18100.871976884337,45642.77242442086
F11541,small,6296.792618595168,50993.175824783575
F11542,small,22727.019355858065,7146.2050253904035
F11543,small,36731.957687691436,35882.45345068637
F11544,small,18935.836693383426,52207.59446127656
F11545,small,27359.7276713108,10843.566694301202
F11546,small,23128.841049887797,40722.22071546283
F11547,small,32753.789301895224,8324.8132594704
F11548,small,24009.877012306933,18710.48002262151
F11549,small,19807.40398474164,32248.58021697677
F11550,small,13755.620686493565,32992.590972428035
F11551,small,3030.1261293792163,26807.50622775244
F11552,small,29367.924779352896,9703.986223498245
F11553,small,28138.94324121518,43581.999811419155
F11554,small,12860.217876270777,54150.71287129309
F11555,small,34682.76799418671,34632.84766557674
F11556,small,18546.236483847868,57202.89840210345
F11557,small,20829.103725924175,43644.28225040168
F11558,small,24548.525335499697,23082.415952958487
F11559,small,22493.72776454649,40730.11924021716
F11560,small,11302.88137050146,49498.87208204266
F11561,small,35619.61708476454,43746.35183223107
F11562,small,13192.099582187591,28776.520459766423
F11563,small,33973.31956660216,6154.039010023613
F11564,small,18514.93281429193,47818.36016079219
F11565,small,33467.29426835269,10610.382933273755
F11566,small,13036.786317643357,59911.960066923624
F11567,small,26575.72424044286,46364.487483954086
F11568,small,27097.128049138744,22283.017313928816
F11569,small,13298.737968479098,54211.70153786845
F11570,small,32963.06345526001,11441.041494307246
F11571,small,46586.916503232045,23288.025280659815
F11572,small,33270.063701168656,5242.947615996995
F11573,small,35306.074718638796,31033.335293116146
F11574,small,21339.905966451064,48402.78769830285
F11575,small,8787.251491191832,43378.36114788253
F11576,small,2868.3178013166876,26979.50335922721
F11577,small,11668.832316913744,59464.122782606115
F11578,small,25680.357432758723,33230.386679282135
F11579,small,39986.36435199855,34569.616206178325
F11580,small,20479.24738971378,55078.3907323784
F11581,small,42796.92543095956,30636.371078847704
F11582,small,16795.349265276673,37335.62704871599
